0.011000	173028
0.013000	173264
0.010000	173499
0.015000	173730
0.011000	173961
0.010000	174192
0.013000	174423
0.018000	175108
0.019000	175344
0.018200	175577
0.011000	175820
0.013000	176062
0.011000	176529
0.013000	176763
0.019000	177242
0.011000	177473
0.020000	178864
0.011000	179326
0.020000	181233
0.030000	181468
0.011000	181706
0.015000	182176
0.019000	182411
0.020000	182648
0.030000	182883
0.025000	183122
0.022000	183356
0.022300	183587
0.011000	183822
0.022000	184063
0.019500	184296
0.019300	184535
0.020000	184768
0.018200	185008
0.017400	185484
0.017200	185724
0.018400	185959
0.018000	186201
0.018300	186440
0.017700	186676
0.018500	186916
0.020000	187152
0.018400	187630
0.017300	187867
0.018600	188106
0.018400	188338
0.018500	188812
0.018900	189048
0.020000	189292
0.021500	189543
0.022700	189780
0.020800	190015
0.019600	190255
0.019200	190492
0.021500	190734
0.019500	190967
0.018400	191209
0.022900	191450
0.017100	191693
0.017000	191931
0.016900	192173
0.017000	192405
0.017700	192638
0.016900	192866
0.015800	193097
0.014900	193335
0.017800	193576
0.020400	193807
0.024200	194043
0.031000	194285
0.038800	194529
0.031000	194771
0.039700	195013
0.046100	195265
0.011000	195511
0.009000	195988
0.015000	196468
0.009000	196702
0.011000	197661
0.009000	198635
0.011000	198870
0.009000	200585
0.011000	201537
0.009000	201775
0.010700	202972
0.011000	203210
0.010700	203451
0.010600	203685
0.010300	203932
0.010800	204174
0.010700	204431
0.010900	204678
0.010600	204918
0.010400	205158
0.009000	205393
0.011000	205632
0.015000	205886
0.009000	206126
0.011000	206374
0.020000	207369
0.011000	207622
0.020000	208348
0.033900	208594
0.011000	208844
0.033900	209401
0.030900	209654
0.036400	209902
0.070000	210138
0.250000	210379
0.055400	210883
0.060000	211133
0.011000	211378
0.700000	213667
0.009900	213906
0.010400	214152
0.009800	214630
0.010100	214866
0.010200	215122
0.009800	215607
0.009600	215861
0.010100	216101
0.010000	216338
0.009900	216578
0.009300	216822
0.009800	217061
0.010000	217297
0.009900	217537
0.009400	217772
0.009300	218004
0.009600	218236
0.009500	218478
0.009100	218972
0.009500	219226
0.009300	219478
0.009100	219966
0.009600	220216
0.009700	220702
0.009800	221201
0.009500	221444
0.009800	221685
0.010500	221930
0.011000	222172
0.700000	224364
0.011000	224849
0.009500	227259
0.009600	227499
0.010800	227740
0.010000	227976
0.009800	228216
0.009900	228447
0.009400	228680
0.009500	228915
0.010600	229154
0.010100	229386
0.010000	229622
0.009800	229855
0.009900	230088
0.011000	230326
0.010300	237328
0.009800	237789
0.011000	238021
0.010000	238483
0.009600	238714
0.010000	238948
0.010100	239178
0.009600	239637
0.009900	239873
0.010200	240346
0.009900	240575
0.010300	240813
0.010200	241051
0.010100	241289
0.009800	241520
0.010200	241758
0.010000	241994
0.010100	242224
0.009900	242458
0.011000	242693
0.009000	243393
0.010000	243630
0.009700	243862
0.010100	244094
0.009700	244331
0.009800	244554
0.009500	245022
0.009800	245250
0.010100	245480
0.009800	245708
0.009900	245935
0.010000	246162
0.010100	246392
0.009900	246616
0.010100	246843
0.010000	247071
0.010100	247298
0.009700	247531
0.009900	248104
0.009600	248803
0.009800	249265
0.009400	249496
0.009800	249736
0.009900	249969
0.010200	250202
0.009900	250432
0.010100	250664
0.009900	251177
0.010100	251405
0.010000	251645
0.010200	251879
0.009900	252107
0.010000	252349
0.009700	252578
0.010200	252809
0.009800	253043
0.010200	253277
0.010000	253503
0.009900	253737
0.009800	253980
0.010100	254208
0.010200	254439
0.009900	254683
0.010500	254908
0.010200	255145
0.010300	255389
0.010000	255620
0.010200	256536
0.009800	256769
0.010200	256999
0.010000	257226
0.010200	257453
0.010100	257677
0.010300	257905
0.010000	258130
0.010300	258364
0.010500	258598
0.010300	258835
0.010000	259069
0.010600	259301
0.010400	259529
0.010900	259770
0.010400	260010
0.010700	260248
0.010500	260481
0.010400	260711
0.009800	261181
0.010200	261415
0.010300	261652
0.010400	261885
0.009900	262117
0.010400	262352
0.010600	262824
0.010000	263058
0.010400	263287
0.010600	263532
0.010800	263774
0.010400	264008
0.010700	264243
0.010500	264478
0.010300	264716
0.010000	265187
0.010500	265428
0.010700	265672
0.010800	265910
0.010300	266145
0.010700	266386
0.010500	266622
0.010900	266860
0.010400	267106
0.010200	267342
0.010800	267578
0.010600	267814
0.010100	268305
0.010700	268545
0.011000	268802
0.010800	269041
0.011000	269515
0.010700	269750
0.010800	269999
0.010700	270477
0.010300	270717
0.009900	271201
0.009000	271442
0.011000	272417
0.010300	283358
0.010900	283615
0.011000	283868
0.009000	284118
0.011000	284622
0.010600	284862
0.010300	285100
0.009900	285341
0.010000	285585
0.010100	285832
0.010200	286085
0.009800	286370
0.009600	286608
0.010100	286857
0.010400	287123
0.011000	287363
0.010000	287607
0.009500	287874
0.011000	288113
0.010200	288355
0.009800	288590
0.009300	289082
0.009700	289329
0.009600	289573
0.009300	289844
0.009900	290086
0.011000	290319
0.009300	290806
0.009800	291049
0.009900	291281
0.009700	291540
0.010000	291783
0.009800	292030
0.009600	292268
0.011000	292507
0.009700	292993
0.010100	293234
0.009800	293475
0.009700	293730
0.009300	293973
0.009700	294217
0.009800	294461
0.009200	294707
0.009500	294958
0.011000	295218
0.010000	295470
0.009600	295725
0.011000	295970
0.009800	296454
0.011000	296935
0.009700	297449
0.009600	297686
0.009400	297930
0.009500	298166
0.009600	298410
0.009800	298660
0.009500	298901
0.009300	299144
0.009700	299378
0.009100	299870
0.009300	300106
0.009700	300337
0.009400	300818
0.009100	301048
0.009400	301283
0.009100	301522
0.009300	301762
0.009400	302227
0.009600	302702
0.009300	302944
0.009100	303189
0.009300	303418
0.009200	303890
0.009100	304358
0.009600	304596
0.009700	304837
0.009100	305075
0.009400	305318
0.009100	305808
0.009300	306048
0.011000	306285
0.010400	320820
0.010300	321053
0.010600	321288
0.009900	321525
0.010100	321771
0.010000	322017
0.009900	322258
0.010000	322499
0.009900	322737
0.010200	322979
0.010300	323220
0.009800	323701
0.010200	323947
0.010100	324199
0.010200	324442
0.009800	324685
0.010100	324920
0.009700	325638
0.010000	325876
0.010200	326351
0.009800	326585
0.010200	326820
0.010000	327060
0.009700	327295
0.010000	327534
0.009900	327769
0.010000	328008
0.009500	328241
0.009700	328478
0.010000	328714
0.009800	329187
0.010100	329425
0.010000	329665
0.009700	329901
0.009800	330139
0.009900	330383
0.009800	330621
0.010000	330862
0.010300	331347
0.009600	331585
0.009900	331826
0.010000	332070
0.009800	332314
0.010000	332560
0.009900	332812
0.009800	333049
0.009900	333288
0.009500	333523
0.009900	333758
0.010200	334067
0.009800	334349
0.009700	334825
0.009900	335066
0.009800	335304
0.009400	335544
0.009800	335782
0.009700	336017
0.009800	336254
0.009500	336492
0.009700	336729
0.010100	336974
0.009800	337281
0.009600	337524
0.009900	337762
0.010100	337996
0.009700	338470
0.010100	338705
0.010000	338947
0.009900	339184
0.010100	339418
0.009900	339662
0.009700	339900
0.010000	340138
0.009900	340379
0.010100	340617
0.009800	340855
0.009700	341090
0.010100	341326
0.009700	342040
0.010000	342269
0.010300	342505
0.010100	342741
0.010200	342976
0.009800	343213
0.010100	343446
0.010200	343673
0.009700	343902
0.010100	344133
0.009900	344366
0.009800	344599
0.009700	345066
0.009900	345298
0.009700	345534
0.010000	345771
0.009800	346009
0.010100	346241
0.009600	346710
0.009900	346945
0.010000	347180
0.009800	347644
0.009700	347874
0.010000	348104
0.009800	348811
0.010000	349041
0.009900	349271
0.009800	349503
0.010200	349737
0.009800	350447
0.010100	350677
0.010400	350912
0.010200	351145
0.009800	351619
0.010100	351861
0.009800	352340
0.009500	352582
0.010100	352825
0.010000	353063
0.010100	353313
0.009800	353553
0.010100	353794
0.010400	354038
0.010500	354281
0.009800	354524
0.010300	354764
0.010000	355476
0.009800	355730
0.010300	355974
0.010400	356229
0.010600	356466
0.009900	356702
0.010200	356944
0.010600	357186
0.010300	357426
0.010200	357673
0.010100	357928
0.011000	358170
0.010500	366572
0.009900	366828
0.010200	367069
0.009500	367562
0.009400	368055
0.009700	368303
0.009500	368812
0.009700	369060
0.009500	369314
0.009600	370108
0.011000	370355
0.009100	370619
0.009500	370866
0.011000	371381
0.009200	371903
0.009600	372148
0.009000	372932
0.009400	373188
0.009600	373436
0.009300	373696
0.011000	373944
0.009600	374715
0.009700	374973
0.011000	375210
0.009500	375461
0.009700	375707
0.009500	375956
0.009600	376233
0.011000	376479
0.009400	377802
0.009700	378072
0.009600	378349
0.009200	378845
0.009600	379120
0.009800	379364
0.009600	379619
0.009900	379857
0.009600	380116
0.009400	380352
0.009500	380606
0.009300	380853
0.009600	381107
0.009400	381654
0.009800	381916
0.009400	382165
0.009300	382414
0.009600	382681
0.009500	382933
0.009300	383688
0.009600	383961
0.009400	384483
0.009300	384776
0.009600	385036
0.009200	385528
0.009600	385765
0.009700	386506
0.009500	386774
0.009400	387031
0.009200	387514
0.009500	387758
0.009600	388003
0.009200	388259
0.009400	388503
0.009500	388756
0.009600	389002
0.009400	389251
0.009100	389497
0.009500	389731
0.009100	390466
0.009500	390707
0.009600	390952
0.009400	391217
0.009600	391465
0.009400	391730
0.009500	391995
0.009400	392254
0.011000	392507
0.009500	392751
0.009700	392991
0.009400	393228
0.009600	393467
0.009500	393711
0.009600	393955
0.009300	394193
0.009600	394445
0.009500	394936
0.009300	395170
0.009100	395404
0.009500	395640
0.011000	395881
0.009600	397079
0.009900	397314
0.009800	397554
0.010200	397790
0.010300	398021
0.010400	398260
0.010300	398507
0.010400	399019
0.010100	399272
0.010500	399528
0.010200	399767
0.010500	400016
0.010400	400261
0.010700	400500
0.010200	400741
0.009800	400989
0.009700	401246
0.009500	401485
0.009900	401734
0.009300	402464
0.009800	402704
0.010000	402952
0.009900	403193
0.009400	403432
0.009700	403922
0.009800	404161
0.009000	404652
0.009400	404905
0.009600	405146
0.011000	405390
0.009900	410717
0.010200	410962
0.009900	411441
0.010200	411679
0.010100	411916
0.010200	412156
0.009900	412394
0.010000	412637
0.009000	412876
0.010000	413112
0.010100	413351
0.010200	413596
0.009900	413834
0.010100	414075
0.009700	414313
0.010000	414554
0.010100	414792
0.011000	415035
0.010000	415277
0.010100	415518
0.010300	415991
0.010200	416229
0.010000	416465
0.010100	416702
0.010200	416932
0.010400	417173
0.010100	417413
0.010500	417650
0.010100	417887
0.010200	418126
0.009900	418360
0.010200	418594
0.010400	418832
0.010100	419066
0.010400	419300
0.010200	419534
0.010300	419767
0.010100	419997
0.011000	420229
0.010800	420931
0.010000	421398
0.010100	421644
0.011000	421878
0.010400	422110
0.011000	422339
0.010000	422807
0.009000	423497
0.011000	423961
0.010200	424189
0.010400	424419
0.009900	424653
0.010100	424883
0.010200	425115
0.011000	425344
0.010600	426278
0.010500	426506
0.010200	426747
0.009000	426976
0.010600	428136
0.010000	428598
0.009900	428832
0.010000	429067
